3885 11.092500007816257
49980 8.810857551624501
7289 7.479664006002958
58913 7.205897034678752
16992 6.747896691368276
37711 4.62465950963229
3868 4.008576826280588
31141 0.0
68028 0.0
73326 0.0
44187 -2.417816399310214
14772 -3.9321581291535717
75621 -4.017448732756524
79669 -4.017448732756524
43938 -4.829377375954345
6604 -6.093538166363262
7320 -6.581517742019986
45221 -8.729932662853997
11445 -9.083013590353193
50029 -10.05775496759901
14655 -10.463808227359422
9819 -12.885735731248953
9820 -13.807775421306102
17004 -14.957070679613917
79604 -18.7564118614428
15288 -19.23536512902844
46302 -20.84329026279276
15410 -21.70195702513817
14486 -22.39214925789689
57102 -24.455102544666683
46229 -26.962751968903483
15415 -28.606577436711476
29520 -29.2011832985908
75560 -30.770960909539376
14439 -31.947674880054212
62800 -39.50387271456831
9384 -42.358155519791744
13294 -43.805829204154364
15074 -43.805829204154364
7730 -44.64867767121492
17857 -46.600130823362285
17782 -47.44430669146487
5140 -49.22755865646484
65688 -49.866212093310374
73898 -50.11256318444074
13518 -50.68960409292702
47899 -52.20038843100829
13309 -52.3822643109641
82630 -53.46891064221522
77009 -53.90961737415069
18345 -54.819969383968235
14556 -55.44811540369175
39215 -56.5622125977833
5108 -60.37314277768698
17787 -60.57367262739425
75389 -61.89343982828412
10675 -62.26379367637819
80049 -63.10978027666917
54296 -64.43880488502083
13221 -67.85572249949865
9993 -67.96884906793568
23121 -70.06288348121723
34792 -70.21254951432327
16632 -70.75618202174584
20858 -70.9828363917664
71564 -73.87872750762249
42245 -75.27413035600621
34744 -77.10891759104278
29645 -79.3672709362211
59764 -84.31078183217754
77066 -87.49049621928411
33391 -89.11700629993071
38684 -90.10349122828076
45050 -91.82176716613496
81408 -92.02801199067812
20412 -93.83506127169052
75327 -105.46701572550033
29535 -117.54965143621851
71726 -118.61579160770212
25392 -120.61509726010144
28141 -120.8270609574432
