42847 -78.34128259412667
66181 -111.03026529553344
2738 -120.49830295536388
86691 -133.62089112845055
31784 -140.54231863217674
78305 -144.44886292453347
42848 -144.95416308405194
57876 -153.87800470176325
71894 -156.7389988365279
7741 -169.58851671663612
40131 -175.79482232701048
41556 -175.79482232701048
44221 -231.1284982584743
82689 -242.00098724707166
68756 -258.21203929232297
67275 -270.66621051263434
67433 -270.66621051263434
46122 -283.7734616132449
49229 -283.7734616132449
65465 -288.85999865673494
66118 -288.85999865673494
34733 -291.7721664771157
59518 -293.1075197581673
80891 -327.04600972913903
65501 -336.11685510749135
65311 -336.4127544246925
52721 -366.4127170693503
78998 -379.57010169252555
79698 -379.57010169252555
