41791 52.86862505174497
18552 31.01363011573468
23408 31.01363011573468
28185 30.886148323303487
85147 21.04722491958446
6163 18.648115043786643
42439 16.98809449190565
38920 14.023827477085941
25590 11.372697604687664
82926 9.765092483158856
38356 9.076788569751562
60334 6.264206857642071
72320 4.0807946151790215
16827 2.7207610156737925
26529 0.0
39858 0.0
42441 0.0
46387 0.0
54671 0.0
56638 0.0
61409 0.0
68775 0.0
68777 0.0
7486 0.0
76397 0.0
78577 0.0
78582 0.0
79552 0.0
82190 0.0
78595 -1.7722364869054772
75435 -2.6596533358252112
53133 -4.0600182002085905
81474 -4.321677059685286
78584 -4.557257280635687
82908 -4.74333501847057
13285 -4.947971491710116
4046 -5.24477405712404
9456 -5.6039403582097025
58418 -6.053774249935281
53185 -6.128564347875432
75429 -6.778360909544514
75431 -6.841195354094599
75433 -6.921953277078837
80283 -7.01052116576983
32982 -7.207224895710946
4839 -7.370019414898195
80280 -7.607071165339546
22541 -8.238714866353137
53296 -8.315087439990375
69331 -8.655642833049201
78580 -8.995944684449
83804 -9.108745535403944
12741 -9.165104674820086
83809 -9.196693471529066
29675 -9.265643626129084
6304 -10.263756540975868
22546 -10.670343159555525
82907 -10.79217058406807
8052 -10.99449586582007
83813 -11.804289715038417
64271 -12.031231546525284
82163 -12.205152529547906
82164 -12.657599144802408
78572 -13.198082198497772
78574 -13.204637173865404
79565 -13.345297014130939
76441 -13.431769238966062
59210 -13.500773912658278
83267 -14.411183296880868
60008 -14.905765980102904
85987 -15.394584111836492
69330 -15.458687875335853
3601 -15.692379443931802
83264 -16.137635113619226
19413 -16.532369679317544
19408 -16.597782111636917
86950 -16.666169421737017
21659 -17.31885280597616
25645 -17.31885280597616
72796 -17.334129374964448
75434 -17.411773431389054
26495 -18.78916307537545
3595 -19.92768221563799
30597 -21.311820972023472
54109 -22.2645657270715
79578 -23.158306478748045
14956 -23.227734872457205
15458 -24.49896391388609
13264 -27.465038995244015
71167 -31.05159637553252
27404 -31.338063792294733
