36308 -11.139988384581867
63279 -11.556958482914789
35105 -11.685151426354935
34033 -14.542275072978203
41275 -15.112401820224113
63307 -21.39937285025793
62314 -22.865912219246145
65019 -26.871655855071285
63311 -30.04945110010569
82059 -34.99045780288134
26074 -49.76804173476837
64393 -51.218905104260095
13902 -52.1547260170824
51080 -73.9508035831738
51082 -73.9508035831738
62324 -77.06764168272865
67199 -83.04078743810709
51488 -135.37842924656616
65942 -156.19834984973195
68177 -159.2274407231725
13151 -333.7578525440215
28125 -339.77717764082297
52752 -339.77717764082297
38614 -342.38996560412687
82567 -343.98867451312424
71547 -346.1575812322318
