4933 5.903128511353592
16575 4.151951463359941
78626 2.0832207171138535
15776 -0.47363214641263696
73598 -0.48178637345101594
34684 -0.585101516762335
51139 -1.1485606447935943
75624 -1.615284429324379
23398 -2.425092323190984
49766 -3.2611831968573344
17498 -4.031028855747423
25832 -4.239918177334312
58428 -5.95639574336148
61554 -6.366126883963775
59340 -6.733408930963698
58582 -7.520191886771626
31530 -7.832760374122937
82229 -8.09394938435471
51780 -8.887166801560939
29314 -9.193216785197285
46566 -9.443773226746593
58676 -10.168832884720619
16953 -10.658195185137238
51841 -11.066792417600317
29729 -11.115372766347608
58504 -11.543683116363972
56735 -11.810869364521007
61540 -11.911317699219419
11402 -12.09308656724227
55187 -12.328394211392608
56519 -12.485294720121058
58651 -12.525802414395148
67144 -12.70443767621705
62293 -13.313887400281882
68812 -13.671006441113796
24340 -18.801927943161477
26073 -20.93262396065611
65289 -25.500342619300465
67717 -28.329810153748845
64476 -30.77914645647627
