38244 2.836727905751701e-06
13984 0.0
80435 0.0
68921 0.0
72267 0.0
77921 0.0
79418 0.0
29942 0.0
62470 0.0
70648 0.0
71255 0.0
84331 0.0
86159 0.0
86296 0.0
36421 0.0
39150 0.0
39922 0.0
4408 0.0
44818 0.0
53720 0.0
54157 0.0
65439 0.0
7121 0.0
74775 0.0
39110 0.0
39149 0.0
45278 0.0
54175 0.0
61698 0.0
67261 0.0
67267 0.0
69428 0.0
77971 0.0
16877 0.0
34274 0.0
66820 0.0
72052 0.0
73186 0.0
75018 0.0
76564 0.0
64629 0.0
36985 0.0
67794 0.0
68865 0.0
55832 0.0
39153 0.0
64651 0.0
65315 0.0
66005 0.0
68421 0.0
68862 0.0
68853 0.0
68856 0.0
69461 0.0
36966 0.0
54203 0.0
54747 0.0
82415 0.0
36992 0.0
59532 0.0
61734 0.0
78866 0.0
44789 0.0
44857 0.0
61683 0.0
61721 0.0
37094 0.0
53615 0.0
66084 0.0
67271 0.0
