72134 1.7881540382944365e-06
74605 1.3478871826290813e-06
3666 9.160979130029908e-07
64896 7.668945705577936e-07
75564 7.279196559407674e-07
63379 2.638361989448613e-07
21265 1.20369667134274e-07
11690 0.0
11744 0.0
12097 0.0
15211 0.0
15583 0.0
16678 0.0
28717 0.0
30864 0.0
72032 0.0
76550 0.0
77687 0.0
7798 0.0
7799 0.0
8310 0.0
11852 0.0
13519 0.0
13600 0.0
15334 0.0
20778 0.0
21077 0.0
21673 0.0
23698 0.0
2510 0.0
2511 0.0
2977 0.0
33769 0.0
37657 0.0
41351 0.0
43129 0.0
44232 0.0
5175 0.0
5185 0.0
5189 0.0
60421 0.0
62309 0.0
7041 0.0
77430 0.0
77431 0.0
78628 0.0
81564 0.0
8511 0.0
85188 0.0
8828 0.0
8872 0.0
29116 0.0
