27525 6.499478944897336e-07
11633 0.0
26578 0.0
33964 0.0
33969 0.0
73106 0.0
81949 0.0
47896 0.0
49230 0.0
12579 0.0
13382 0.0
24481 0.0
27814 0.0
30016 0.0
3364 0.0
67280 0.0
24483 0.0
24492 0.0
26110 0.0
12658 0.0
27535 0.0
39972 0.0
5410 0.0
5418 0.0
71904 0.0
19700 0.0
32470 0.0
6596 0.0
12855 0.0
12856 0.0
13385 0.0
24598 0.0
69511 0.0
71648 0.0
14752 0.0
19669 0.0
19705 0.0
26257 0.0
74200 0.0
17505 0.0
35258 0.0
36318 0.0
13135 0.0
7359 0.0
81347 0.0
19626 0.0
43899 0.0
44236 0.0
35292 0.0
36435 0.0
