63261 1.321601576785834
82454 1.0559630273157838
62325 1.0355463365843935
82912 1.0259035695964738
6146 0.7857142857142856
81463 0.6907766008080026
82330 0.622699849077239
46974 0.615441322117597
80425 0.5074450676887472
83167 0.44536686939157066
46547 0.43442916855359787
77909 0.42921061077384015
80950 0.42192650784464586
61780 0.33429596531525974
61329 0.320844473959874
26642 0.3194382824999699
22513 0.12098347962395682
39496 0.07318317147818344
26847 0.06167202208644241
27577 0.061541083462958945
30647 0.061541083462958945
22170 0.051315800579078544
18586 0.012036840965264339
