77102 0.45291081365783836
77104 0.33333333333333337
80756 0.33129457822453967
62836 0.3038218101251
62835 0.30151134457776363
39433 0.1357813616483921
77349 0.1337190887718981
49907 0.12909944487358058
63056 0.11705751086586397
62536 0.10206207261596577
60118 0.09991677068886809
73034 0.09630868246861536
58957 0.08920515501750789
40119 0.08849904067559859
41857 0.08849904067559859
59502 0.08431491409790143
31504 0.07723792618179898
31515 0.06342019922059922
41975 0.053618467951019176
28455 0.033202167176179694
36601 0.03187106317087337
28440 0.016708490237236185
7937 0.009278666088175227
6635 0.007120310100268159
31141 0.003932298439410939
13484 0.0
14855 0.0
16170 0.0
22961 0.0
26568 0.0
27966 0.0
