75205 0.12565617248750868
60293 0.10660035817780524
85759 0.09805806756909202
83678 0.09743547036924463
68709 0.08956221510397983
61165 0.07191949522280762
85663 0.06241877839323593
75183 0.06178020632152155
9133 0.06100888760865632
8622 0.06093333477767907
85344 0.057228569528738685
84829 0.05471756551645829
61161 0.051662744273871804
66895 0.047105571976599585
66880 0.046863560097450144
58199 0.031038542762210047
58009 0.01924500897298753
60224 0.01894338076060206
60154 0.01262892050706804
24044 0.0
25903 0.0
31619 0.0
37202 0.0
41074 0.0
43605 0.0
46152 0.0
46157 0.0
46161 0.0
51260 0.0
51453 0.0
52489 0.0
52661 0.0
55609 0.0
